task_id,syntax,functionality,func_relaxed,jg_output_tail
FVEval-NL2SVA-Machine-161,1.0,1.0,1.0,"""
Full equivalence between
'sig_H |-> ##5 (sig_D != 4'd1)'
'sig_H |-> ##5 (sig_D !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.570 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-162,1.0,1.0,1.0,"d1) |-> ( (##4 sig_C) or (##5 sig_C) or (##6 sig_C) )'
'(sig_J !== 1'b1) |-> ##[4:6] sig_C'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.575 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-163,1.0,1.0,1.0,"ted proof on task: ""p1_prove""
Full equivalence between
'sig_B != sig_D'
'(sig_B !== sig_D)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-164,1.0,1.0,1.0,"uivalence between
'!sig_D |-> (sig_E || (&sig_F))'
'(sig_D !== 1'b1) |-> (sig_E || &sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-165,1.0,1.0,1.0,"F && sig_E && sig_J) |-> (sig_C || sig_E)'
'(sig_F && sig_E && sig_J) |-> (sig_C || sig_E)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-166,1.0,1.0,1.0,")) or        (##6 (sig_E || sig_G)) )    )'
'(sig_A && sig_G) |-> ##[1:6] (sig_E || sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-167,1.0,1.0,1.0,"prove""
Full equivalence between
'(^{sig_C, sig_J, sig_H})'
'(^sig_C) ^ (^sig_J) ^ (^sig_H)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-168,1.0,1.0,1.0,"
Full equivalence between
'(sig_E != 6'd1) |-> (sig_H == 1'b1)'
'(sig_E != 1'b1) |-> sig_H'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-169,1.0,1.0,1.0,"lence between
'(sig_E && sig_J && sig_I) |=> sig_A'
'((sig_E && sig_J) && sig_I) |=> sig_A'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-170,1.0,1.0,1.0,"_F && !sig_H && sig_I) |-> ##3 (^sig_C)'
'((~sig_F && (~sig_H && sig_I)) |-> ##3 (^sig_C))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-171,1.0,1.0,1.0,"een
'(sig_E != sig_C) |-> s_eventually (sig_D)'
'(sig_E !== sig_C) |-> s_eventually(sig_D)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-172,1.0,0.0,1.0,"pleted proof on task: ""p1_prove""
'$rose(sig_F) |-> ##5 sig_H'
implies
'sig_F |-> ##5 sig_H'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.586 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-173,1.0,1.0,1.0,": ""p1_prove""
Full equivalence between
'sig_D != (sig_A ^ sig_B)'
'sig_D != (sig_A ^ sig_B)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.568 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-175,1.0,1.0,1.0,"between
'(sig_G == (& sig_F)) |-> $past(sig_E, 4)'
'(sig_G === &sig_F) |-> $past(sig_E, 4)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.585 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-174,1.0,1.0,1.0,"((sig_J == 4'b0) && (sig_C == 1'b0)) || (sig_A == 4'b0)'
'((~|sig_J && !sig_C) || ~|sig_A)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.570 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-177,1.0,0.0,1.0,"1_prove""
'~&sig_E |-> (sig_J > (~sig_G))'
implies
'(sig_E != 4'b1111) |-> (sig_J > ~sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-178,1.0,1.0,1.0,"l equivalence between
'(sig_G == sig_I) |=> !sig_F'
'(sig_G == sig_I) |=> (sig_F !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.584 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-180,1.0,1.0,1.0,"1_prove""
Full equivalence between
'(sig_A && sig_F) |-> sig_B'
'(sig_A && sig_F) |-> sig_B'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-182,1.0,1.0,1.0,"etween
'(sig_H == sig_D) |-> ##1 (sig_E && sig_J)'
'(sig_H === sig_D) |=> (sig_E && sig_J)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.570 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-179,1.0,1.0,1.0,"eted proof on task: ""p1_prove""
Full equivalence between
'sig_J != sig_G'
'(sig_J != sig_G)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-181,1.0,1.0,1.0,"r        (##7 sig_A) or        (##8 sig_A) or        (##9 sig_A)'
'sig_I |-> ##[4:9] sig_A'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.591 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-183,1.0,1.0,1.0,"eted proof on task: ""p1_prove""
Full equivalence between
'sig_B || sig_F'
'(sig_B || sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-184,1.0,1.0,1.0,"1_prove""
Full equivalence between
'sig_H == (sig_G != 1'b1)'
'(sig_H === (sig_G !== 1'b1))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-187,1.0,1.0,1.0,"l equivalence between
'(sig_F != sig_C) || (sig_F == 1'b1)'
'((sig_F !== sig_C) || sig_F )'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.575 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-186,1.0,1.0,1.0,"p1_prove""
Full equivalence between
'(sig_I && sig_E) != 1'b1'
'((sig_I && sig_E) !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.567 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-188,1.0,1.0,1.0,"g_A))       |->      ##1 $fell(sig_E)     )'
'(sig_B || (sig_H != sig_A)) |=> $fell(sig_E)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-191,1.0,1.0,1.0,"oof on task: ""p1_prove""
Full equivalence between
'!$countones(sig_H) % 2'
'^sig_H !== 1'b1'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-189,1.0,1.0,1.0,"sk: ""p1_prove""
Full equivalence between
'sig_B |-> ##[4:8] sig_I'
'sig_B |-> ##[4:8] sig_I'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-190,1.0,1.0,1.0,"pleted proof on task: ""p1_prove""
Full equivalence between
'(sig_E > sig_D)'
'sig_E > sig_D'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.576 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-192,1.0,1.0,1.0,"sk: ""p1_prove""
Full equivalence between
'sig_F |-> ##[4:6] sig_A'
'sig_F |-> ##[4:6] sig_A'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-194,1.0,1.0,1.0,"ce between
'(sig_E != sig_D) |=> (sig_I || !sig_F)'
'(sig_E ^ sig_D) |=> (sig_I || ~sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-193,1.0,1.0,1.0,"tween
'(sig_A != sig_B) |=> ((|sig_A) && (|sig_F))'
'(sig_A != sig_B) |=> (sig_A && sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-195,1.0,0.0,1.0,"(sig_C == 7'b1111111) |-> (!sig_J && (^sig_F))'
implies
'(&sig_C) |-> ((^sig_F) && !sig_J)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-196,1.0,1.0,1.0,"prove""
Full equivalence between
'sig_F != (sig_H == sig_J)'
'(sig_F !== (sig_H === sig_J))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-197,1.0,1.0,1.0,"ig_D) or (##2 sig_D) or (##3 sig_D) or (##4 sig_D) )'
'(sig_A === sig_C) |-> ##[1:4] sig_D'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-199,1.0,1.0,1.0,"|-> ##2 (sig_F || sig_H)'
'((sig_A || sig_C) && (sig_I && sig_D)) |-> ##2 (sig_F || sig_H)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.587 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-200,1.0,1.0,1.0," proof on task: ""p1_prove""
Full equivalence between
'sig_B |=> sig_H'
'sig_B |-> ##1 sig_H'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-203,0.0,0.0,0.0,"R: problem encountered at line 3 in file /home/wx2356/Hybrid-NL2SVA/verilogFinetune/data/vllm_official/codev14b_machine_sva_jgscore.csv.jgtmp/codev14b_machine_FVEval-NL2SVA-Machine-203_synccheck.tcl

% INFO (IPL005): Received request to exit from the console.
INFO (IPL018): The peak resident set memory use for this session was 0.566 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 1.
INFO (IPL016): Exiting the analysis session with status 1."
FVEval-NL2SVA-Machine-201,1.0,0.0,0.0,"[1:5] ((sig_H != sig_J) || sig_F)'
'(sig_F || sig_A) |-> ##[1:5] (sig_H != sig_J || sig_F)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.588 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-202,1.0,1.0,1.0,"tually (sig_E or sig_G))'
'~|sig_C |-> ((sig_J == sig_H) or s_eventually (sig_E || sig_G))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-204,1.0,0.0,0.0,"'(sig_I != 4'b0001) |-> (sig_I != (sig_B | sig_E))'
'((sig_I !== 1'b1) != (sig_B | sig_E))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.591 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-205,1.0,1.0,1.0,"een
'(sig_A && sig_J) |-> ##5 (sig_F || sig_I)'
'(sig_A && sig_J) |-> ##5 (sig_F || sig_I)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.570 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-206,1.0,1.0,1.0,"sig_I)) && sig_D)'
'(((sig_I > sig_F) !== 1'b1) === ( ((sig_B ^ sig_I) != 1'b0) && sig_D))'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-207,1.0,0.0,1.0,"!= sig_C) |-> (sig_H == 1'b1)'
implies
'((sig_I & sig_H) != sig_C) |-> (sig_H == 5'b11111)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-208,1.0,0.0,1.0," != 8'd1) || (~sig_J != 8'd1) )'
implies
'(^sig_J) |=> (sig_F != 1'b1 || (~sig_J) != 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.572 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-209,1.0,1.0,1.0,"pleted proof on task: ""p1_prove""
Full equivalence between
'sig_F == sig_G'
'sig_F == sig_G'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.575 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-210,1.0,1.0,1.0,"equivalence between
'(sig_H != 4'd1) || sig_C || sig_A'
'(sig_H != 1'b1) || sig_C || sig_A'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.573 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-211,1.0,1.0,1.0,"eted proof on task: ""p1_prove""
Full equivalence between
'sig_C || sig_E'
'(sig_C || sig_E)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-212,1.0,1.0,1.0,"lence between
'sig_F |-> !( ( &sig_I ) >= sig_G )'
'sig_F |-> ((&sig_I >= sig_G) !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.574 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-213,1.0,1.0,1.0,"6: Completed proof on task: ""p1_prove""
Full equivalence between
'!sig_H'
'(sig_H !== 1'b1)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.571 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
FVEval-NL2SVA-Machine-215,1.0,1.0,1.0,"(sig_I && sig_G)) |=> (sig_B && sig_I)'
'(sig_F !== (sig_I && sig_G)) |=> (sig_B && sig_I)'
[p1_prove] % exit -force
[p1_prove] % INFO (IPL005): Received request to exit from the console.
INFO: Waiting for proof threads to stop...
INFO: Proof threads stopped.
INFO (IPL018): The peak resident set memory use for this session was 0.584 GB.
INFO (IPL014): Waiting for the Tcl-thread to exit.
INFO (IPL015): The Tcl-thread exited with status 0.
INFO (IPL016): Exiting the analysis session with status 0."
